game_id,away,home,away_rank,home_rank,away_score,home_score
401185839,Prairie View A&M,Central Arkansas,NA,NA,78,72
401166092,Jacksonville State,Purdue,NA,NA,49,81
401173217,SE Louisiana,Austin Peay,NA,NA,60,81
401177969,Central Christian College,Western Illinois,NA,NA,62,113
401175216,Sam Houston State,San Francisco,NA,NA,81,90
401185835,UMKC,East Carolina,NA,NA,74,68
401166094,Hampton,Illinois,NA,NA,71,120
401172825,Lehigh,Saint Mary's,NA,NA,66,77
401170380,Monmouth,Stetson,NA,NA,55,63
401166447,Portland State,San José St,NA,NA,91,76
401175434,Walla Walla University,Idaho,NA,NA,50,100
401166445,Sacramento State,Pepperdine,NA,NA,77,72
401170010,SMU,UNLV,NA,NA,72,68
401185838,Georgia State,California Baptist,NA,NA,69,60
401168212,UMass,Virginia,NA,NA,46,58
401185834,George Washington,Evansville,NA,NA,78,70
401185760,Rice,Liberty,NA,NA,59,71
401168213,Akron,Louisville,NA,2,76,82
401183487,Arizona State,Virginia,NA,7,45,48
401169856,Lamar,Kentucky,NA,9,56,81
401169629,Long Island University,Texas Tech,NA,12,66,96
401170594,Long Beach State,Arizona,NA,14,67,104
401173674,North Texas,Utah State,NA,15,59,68
401185770,Villanova,Baylor,17,24,78,87
401170596,Wyoming,Colorado,NA,23,41,56
401170595,San Diego,Washington,NA,25,69,88
401182612,Tulane,Utah,NA,NA,65,61
401185933,Delaware State,Charleston Southern,NA,NA,61,71
401172595,North Carolina A&T,Eastern Michigan,NA,NA,54,58
401172826,Fairleigh Dickinson,Lafayette,NA,NA,75,80
401175675,St. Francis (ILL),Bethune-Cookman,NA,NA,70,74
401171525,Presbyterian,Albany,NA,NA,60,65
401174725,Arkansas Tech,UT Arlington,NA,NA,68,85
401185934,Southern Utah,East Tennessee State,NA,NA,58,70
401168317,North Florida,Creighton,NA,NA,67,76
401170381,Western Carolina,Stetson,NA,NA,70,64
401170863,Merrimack,Hartford,NA,NA,62,58
401169855,LSU,Rhode Island,NA,NA,96,83
401185899,George Washington,Milwaukee,NA,NA,66,63
401170890,Maine Maritime Academy,Maine,NA,NA,50,90
401175792,VMI,UNC Greensboro,NA,NA,63,74
401175989,William Carey,Southern Miss,NA,NA,64,83
401176293,Mississippi Valley State,South Dakota State,NA,NA,54,84
401174041,Eastern Illinois,Incarnate Word,NA,NA,72,63
401171654,UC Irvine,Detroit Mercy,NA,NA,74,86
401174940,Ohio Northern,Purdue Fort Wayne,NA,NA,47,81
401182594,Missouri State,Buffalo,NA,NA,74,75
401172063,Sacred Heart,Quinnipiac,NA,NA,97,80
401183488,UMass,St. John's,NA,NA,63,78
401173577,Air Force,Indiana State,NA,NA,74,84
401172827,CSU Northridge,Colgate,NA,NA,56,64
401166095,Cal Poly,Iowa,NA,NA,59,85
401185979,East Carolina,Rice,NA,NA,69,77
401185764,Valparaiso,Nevada,NA,NA,59,84
401182595,Saint Joseph's,Towson,NA,NA,64,76
401183490,Columbia,Central Connecticut,NA,NA,82,52
401170145,Loyola Marymount,Duquesne,NA,NA,50,71
401171735,North Dakota,Minnesota,NA,NA,56,79
401182615,Middle Tennessee,Ohio,NA,NA,63,75
401185837,Cincinnati,Bowling Green,NA,NA,84,91
401171586,Hofstra,CSU Fullerton,NA,NA,79,57
401173042,UMBC,Nicholls,NA,NA,72,82
401174428,New Orleans,Hawai'i,NA,NA,71,79
401168214,TCU,Clemson,NA,NA,60,62
401185898,Evansville,Morgan State,NA,NA,115,112
401185769,Mississippi State,Coastal Carolina,NA,NA,81,56
401182593,Miami,UConn,NA,NA,55,80
401185980,UMKC,Liberty,NA,NA,49,62
401182596,Florida,Xavier,NA,18,70,65
401183489,Rider,Vermont,NA,NA,72,67
401186561,Sonoma State,Saint Mary's,NA,NA,56,107
401168218,Virginia Tech,Michigan State,NA,3,71,66
401169630,Kansas,Chaminade,4,NA,93,63
401166097,Kent State,Ohio State,NA,10,52,71
401169858,Chattanooga,Tennessee,NA,17,46,58
401169857,Auburn,New Mexico,18,NA,84,59
401170148,Alabama State,VCU,NA,20,62,78
401170084,Colorado State,New Mexico State,NA,NA,70,78
401172418,South Alabama,Northeastern,NA,NA,74,62
401171777,Rosemont College,Drexel,NA,NA,51,84
401172596,Western Michigan,Yale,NA,NA,51,73
401185921,Grand Canyon,Illinois State,NA,NA,68,63
401170019,Loyola Chicago,South Florida,NA,NA,55,66
401172597,Miami (OH),Drake,NA,NA,67,59
401172829,Seattle,Bucknell,NA,NA,70,77
401169859,Georgia,Dayton,NA,NA,61,80
401185922,Fordham,Western Kentucky,NA,NA,64,69
401172486,Detroit Mercy,Louisiana,NA,NA,62,81
401170085,George Mason,Old Dominion,NA,NA,60,53
401166450,Weber State,Wright State,NA,NA,57,72
401172828,Loyola (MD),IUPUI,NA,NA,81,77
401186100,Valparaiso,Cincinnati,NA,NA,77,81
401168217,Pittsburgh,Kansas State,NA,NA,63,59
401168215,Chicago State,Florida State,NA,NA,56,113
401168291,Butler,Missouri,NA,NA,63,52
401170147,Wisconsin,Richmond,NA,NA,52,62
401170382,Lipscomb,Tennessee Tech,NA,NA,78,65
401171552,Pfeiffer,Winthrop,NA,NA,83,127
401175127,Midway,Northern Kentucky,NA,NA,56,86
401168216,Arkansas,Georgia Tech,NA,NA,62,61
401170086,Washington State,Nebraska,NA,NA,71,82
401170146,La Salle,Murray State,NA,NA,75,64
401169860,SE Louisiana,Vanderbilt,NA,NA,70,78
401186099,Nevada,Bowling Green,NA,NA,77,62
401176336,Southern,Omaha,NA,NA,51,78
401172511,CSU Northridge,Green Bay,NA,NA,84,85
401172598,Oakland,Northern Illinois,NA,NA,50,74
401172937,Abilene Christian,Texas State,NA,NA,56,61
401173880,South Carolina State,Austin Peay,NA,NA,66,92
401174726,Troy,Alabama A&M,NA,NA,66,80
401174941,SW Christian Univ,Oral Roberts,NA,NA,45,99
401170383,Jacksonville,Campbell,NA,NA,57,62
401175584,Texas A&M-International,UT Rio Grande Valley,NA,NA,52,79
401181604,Champion Christian College,Arkansas-Pine Bluff,NA,NA,67,75
401166096,Louisiana Tech,Indiana,NA,NA,75,88
401166449,Texas Southern,Montana,NA,NA,62,74
401169631,Stanford,Oklahoma,NA,NA,73,54
401173675,Tennessee State,San Diego State,NA,NA,49,62
401170597,BYU,UCLA,NA,NA,78,63
401171736,Northwestern,Bradley,NA,NA,78,51
401168219,Stephen F. Austin,Duke,NA,1,85,83
401182624,Georgia,Michigan State,NA,3,85,93
401182627,Kansas,BYU,4,NA,71,56
401183491,Auburn,Richmond,18,NA,79,65
401186102,Colorado,Clemson,21,NA,71,67
401186183,Drake,Northeastern,NA,NA,59,56
401186181,Colorado State,Loyola Chicago,NA,NA,61,60
401182557,Western Michigan,Seattle,NA,NA,55,59
401171426,UT Martin,Gardner-Webb,NA,NA,64,81
401186195,Murray State,Weber State,NA,NA,69,68
401186182,New Mexico State,South Florida,NA,NA,65,45
401182558,Yale,Bucknell,NA,NA,81,61
401166453,Grambling,Portland State,NA,NA,74,84
401171447,Hampton,San Francisco,NA,NA,73,89
401166454,Northern Colorado,Boston University,NA,NA,78,55
401171655,Louisiana,UC Irvine,NA,NA,67,92
401170932,Brown,UMass Lowell,NA,NA,63,75
401186184,Miami (OH),South Alabama,NA,NA,71,82
401186193,Old Dominion,Washington State,NA,NA,50,66
401182625,UCLA,Chaminade,NA,NA,74,48
401175783,Caldwell College,Norfolk State,NA,NA,64,54
401176337,Southern,IUPUI,NA,NA,83,77
401175768,Wofford,Maryland-Eastern Shore,NA,NA,67,42
401169451,Wichita State,South Carolina,NA,NA,70,47
401172599,Western Illinois,Ball State,NA,NA,69,62
401174727,Appalachian State,East Tennessee State,NA,NA,69,78
401175536,Utah Valley,Mt. St. Mary's,NA,NA,61,64
401171469,Greensboro,High Point,NA,NA,73,90
401172297,Cornell,Navy,NA,NA,61,72
401172376,Coppin State,James Madison,NA,NA,94,78
401172389,Emory & Henry,UNC Wilmington,NA,NA,66,122
401168220,Fairleigh Dickinson,Notre Dame,NA,NA,66,91
401170953,Bryant,New Hampshire,NA,NA,76,87
401170599,Arizona State,Princeton,NA,NA,67,65
401170149,Mercer,St. Bonaventure,NA,NA,51,56
401170384,Florida Tech,Florida Gulf Coast,NA,NA,59,73
401170385,Florida College,Stetson,NA,NA,60,72
401176058,Keiser,Florida International,NA,NA,82,96
401181713,Oneonta State,Binghamton,NA,NA,69,90
401171831,Furman,Elon,NA,NA,97,61
401175435,Brevard College,The Citadel,NA,NA,47,90
401166098,NJIT,Rutgers,NA,NA,58,85
401172215,Howard,American,NA,NA,69,86
401175710,St Elizabeth,Delaware State,NA,NA,53,90
401176082,Goucher,VMI,NA,NA,32,98
401172432,Morehead State,William & Mary W&M,NA,NA,84,95
401186194,George Mason,Nebraska,NA,NA,85,66
401186196,La Salle,Wright State,NA,NA,72,70
401171538,Radford,Monmouth,NA,NA,63,80
401174728,St. Francis (BKN),Little Rock,NA,NA,56,67
401181762,Lindenwood,Illinois,NA,NA,65,117
401186213,Loyola (MD),Omaha,NA,NA,65,70
401173062,Northwestern State,UL Monroe,NA,NA,69,77
401169998,Houston Baptist,Houston,NA,NA,73,112
401168344,Central Michigan,DePaul,NA,NA,75,88
401172512,Colgate,Green Bay,NA,NA,99,81
401171929,Canisius,UIC,NA,NA,94,64
401172977,Lamar,UAB,NA,NA,48,57
401173043,Blue Mountain College,Nicholls,NA,NA,56,102
401173634,North Carolina Central,Southern Illinois,NA,NA,48,64
401169632,Northern Iowa,West Virginia,NA,NA,55,60
401166452,Colorado Christian,Montana State,NA,NA,46,82
401186101,TCU,Wyoming,NA,NA,64,47
401166451,Belmont,Eastern Washington,NA,NA,82,87
401181743,North Central (MN),North Dakota,NA,NA,50,115
401175046,SIU-Edwardsville,Pacific,NA,NA,50,78
401166455,North Dakota State,Idaho,NA,NA,70,53
401170598,UC Davis,California,NA,NA,66,72
401173676,Jackson State,UNLV,NA,NA,57,80
401171491,Longwood,UC Riverside,NA,NA,58,71
401175930,Sam Houston State,CSU Bakersfield,NA,NA,74,65
401183492,Wisconsin,New Mexico,NA,NA,50,59
401183475,Oklahoma,Missouri,NA,NA,77,66
401182626,Dayton,Virginia Tech,NA,NA,89,62
401183476,Stanford,Butler,NA,NA,67,68
401182628,Michigan State,UCLA,3,NA,75,62
401168222,Alabama,North Carolina,NA,6,67,76
401168224,Maine,Virginia,NA,7,26,46
401170518,Southern Miss,Gonzaga,NA,8,69,94
401168445,Oregon,Seton Hall,11,13,71,69
401186436,Loyola Chicago,Old Dominion,NA,NA,68,61
401186437,Weber State,Northeastern,NA,NA,69,79
401176088,Bryan,Western Carolina,NA,NA,54,78
401186433,UT Martin,Boston University,NA,NA,76,73
401186435,Colorado State,Washington State,NA,NA,79,69
401186438,Murray State,Drake,NA,NA,53,63
401168221,Saint Louis,Boston College,NA,NA,64,54
401170043,South Carolina State,Tulsa,NA,NA,47,78
401174730,Charlotte,Georgia State,NA,NA,78,81
401170386,Mississippi Valley State,North Alabama,NA,NA,50,73
401174729,UT Arlington,Furman,NA,NA,57,58
401186434,Gardner-Webb,Northern Colorado,NA,NA,67,62
401171999,Manhattan,Rhode Island,NA,NA,64,73
401169861,Ole Miss,Penn State,NA,NA,74,72
401174942,Denver,Santa Clara,NA,NA,64,81
401186454,South Florida,Nebraska,NA,NA,67,74
401186214,Bradley,Kansas State,NA,NA,73,60
401186473,South Carolina,Northern Iowa,NA,NA,72,78
401170011,Hartford,SMU,NA,NA,58,90
401172049,Niagara,Purdue Fort Wayne,NA,NA,54,77
401176432,Geneva,Robert Morris,NA,NA,62,102
401172035,Norfolk State,Monmouth,NA,NA,71,75
401175128,Westminster (PA),Youngstown St,NA,NA,67,93
401170973,Stony Brook,Delaware,NA,NA,61,75
401170988,Gallaudet University,Vermont,NA,NA,44,93
401168223,Oklahoma State,Syracuse,NA,NA,86,72
401171587,CSU Fullerton,SE Missouri St,NA,NA,64,57
401186456,La Salle,South Alabama,NA,NA,81,76
401186453,New Mexico State,George Mason,NA,NA,64,68
401174731,Alcorn State,Little Rock,NA,NA,50,67
401173642,Trinity (IL),Valparaiso,NA,NA,71,98
401176063,Samford,South Dakota State,NA,NA,77,86
401186474,Wichita State,West Virginia,NA,NA,63,75
401186215,Northwestern,Pittsburgh,NA,NA,59,72
401182630,Georgia,Chaminade,NA,NA,80,77
401176000,East Central,UTEP,NA,NA,71,91
401166456,West Coast Baptist,Idaho State,NA,NA,43,102
401174943,South Dakota,California Baptist,NA,NA,84,83
401166457,Portland State,UC Santa Barbara,NA,NA,70,81
401171869,Hofstra,San Diego,NA,NA,69,79
401170600,San José St,Oregon State,NA,NA,48,83
401182631,Virginia Tech,BYU,NA,NA,77,90
401169633,Iowa State,Michigan,NA,NA,76,83
401182629,Dayton,Kansas,NA,4,84,90
401186455,Wright State,Miami (OH),NA,NA,71,66
401169453,Maryland,Temple,5,NA,76,69
401183481,Oregon,Gonzaga,11,8,72,73
401169635,Iowa,Texas Tech,NA,12,72,61
401183479,Seton Hall,Southern Miss,13,NA,81,56
401170601,Pepperdine,Arizona,NA,14,91,93
401168618,NC State,Memphis,NA,16,78,83
401171832,UT Arlington,Elon,NA,NA,77,67
401169862,Texas A&M,Harvard,NA,NA,51,62
401170517,Tennessee State,Cal Poly,NA,NA,82,72
401168428,Providence,Long Beach State,NA,NA,65,66
401170602,USC,Fairfield,NA,NA,54,47
401168225,Wake Forest,Charleston,NA,NA,65,56
401170516,Long Island University,North Florida,NA,NA,92,95
401168407,Davidson,Marquette,NA,NA,63,73
401183480,Alabama,Iowa State,NA,NA,89,104
401169452,UCF,Pennsylvania,NA,NA,67,68
401168318,San Diego State,Creighton,NA,NA,83,52
401183482,North Carolina,Michigan,6,NA,64,73
401168226,Winthrop,Duke,NA,1,70,83
401168228,Louisville,Western Kentucky,2,NA,71,54
401182561,Maryland,Harvard,5,NA,80,73
401183485,Oregon,North Carolina,11,6,74,78
401169863,UAB,Kentucky,NA,9,58,69
401166100,Morgan State,Ohio State,NA,10,57,90
401186914,Creighton,Texas Tech,NA,12,83,76
401183483,Seton Hall,Iowa State,13,NA,84,76
401182603,Pennsylvania,Arizona,NA,14,82,92
401173677,Utah State,Saint Mary's,15,NA,73,81
401170150,VCU,Purdue,20,NA,56,59
401169864,Marshall,Florida,NA,24,67,73
401174162,Jacksonville State,Chicago State,NA,NA,71,62
401176401,Eureka College,New Orleans,NA,NA,60,125
401182562,Temple,Texas A&M,NA,NA,65,42
401166099,UMass,Rutgers,NA,NA,57,82
401166459,West Coast Baptist,Southern Utah,NA,NA,40,126
401170387,Kentucky Christian,Liberty,NA,NA,42,88
401186875,Long Island University,Cal Poly,NA,NA,82,69
401182600,Long Beach State,Wake Forest,NA,NA,75,88
401175191,Alabama State,Chattanooga,NA,NA,56,74
401173556,Illinois-Springfield,Illinois State,NA,NA,57,76
401166101,DePaul,Minnesota,NA,NA,73,68
401170513,Georgia Southern,Campbell,NA,NA,84,74
401182563,USC,Marquette,NA,NA,79,101
401182601,Providence,Charleston,NA,NA,55,63
401186876,North Florida,Tennessee State,NA,NA,73,81
401174438,SIU-Edwardsville,UC Riverside,NA,NA,51,69
401175047,SE Missouri St,Santa Clara,NA,NA,75,87
401171803,Maryland-Eastern Shore,Delaware,NA,NA,56,75
401170388,North Dakota,Florida Gulf Coast,NA,NA,78,63
401172600,Merrimack,Akron,NA,NA,47,64
401182564,Fairfield,Davidson,NA,NA,56,67
401172830,Holy Cross,Florida Atlantic,NA,NA,69,87
401171588,CSU Fullerton,Denver,NA,NA,62,65
401169865,Missouri State,LSU,NA,NA,58,73
401170012,Abilene Christian,SMU,NA,NA,51,70
401172390,UNC Wilmington,Boise State,NA,NA,59,80
401166458,Coppin State,Montana,NA,NA,62,69
401182602,UCF,Pepperdine,NA,NA,78,65
401170603,UC Davis,Utah,NA,NA,73,77
401182560,Ole Miss,Oklahoma State,NA,NA,37,78
401183486,Southern Miss,Alabama,NA,NA,68,83
401171492,Longwood,Pacific,NA,NA,51,69
401171448,Hampton,CSU Bakersfield,NA,NA,57,70
401171674,Grambling,UC Santa Barbara,NA,NA,58,67
401174429,San Francisco,Hawai'i,NA,NA,75,85
401183484,Gonzaga,Michigan,8,NA,64,82
401182559,Penn State,Syracuse,NA,NA,85,64
401168227,Florida State,Tennessee,NA,17,60,57
401186913,San Diego State,Iowa,NA,NA,83,73
401187173,Tennessee,VCU,17,20,72,69
401166462,Sacramento State,Colorado,NA,21,45,59
401169792,Lipscomb,Xavier,NA,25,62,87
401171919,American,Albany,NA,NA,64,68
401186953,Chicago State,Alabama State,NA,NA,54,67
401168461,Wagner,St. John's,NA,NA,63,86
401170390,Morehead State,North Alabama,NA,NA,57,67
401172090,St. Francis (BKN),Saint Peter's,NA,NA,59,67
401171778,Drexel,UMBC,NA,NA,60,85
401172487,Detroit Mercy,Ohio,NA,NA,81,91
401186954,Jacksonville State,Chattanooga,NA,NA,60,63
401166461,South Dakota,Northern Arizona,NA,NA,72,76
401172083,Siena,Colgate,NA,NA,62,72
401172341,Princeton,Bucknell,NA,NA,87,77
401173578,Missouri-St. Louis,Indiana State,NA,NA,55,62
401172453,William & Mary W&M,Buffalo,NA,NA,77,88
401170391,Jacksonville,North Carolina A&T,NA,NA,61,45
401169637,McNeese,Texas,NA,NA,71,73
401168387,UNC Greensboro,Georgetown,NA,NA,65,61
401168229,Boston College,Richmond,NA,NA,44,64
401174733,East Tennessee State,Little Rock,NA,NA,67,63
401174734,Shorter,Troy,NA,NA,53,104
401175173,Montana Tech,BYU,NA,NA,63,98
401176402,Randall University,Sam Houston State,NA,NA,51,86
401175755,Mt. St. Mary's,Howard,NA,NA,73,56
401175048,SE Missouri St,Denver,NA,NA,66,51
401172315,Dartmouth,Bowling Green,NA,NA,69,76
401173845,South Carolina Upstate,Charlotte,NA,NA,47,83
401171526,Toccoa Falls,Presbyterian,NA,NA,59,87
401172261,Navy,Brown,NA,NA,76,56
401172279,Lehigh,Columbia,NA,NA,64,68
401166102,South Dakota State,Indiana,NA,NA,50,64
401169990,East Carolina,James Madison,NA,NA,89,99
401170389,Stetson,Kent State,NA,NA,53,77
401170514,North Dakota,Georgia Southern,NA,NA,80,68
401172601,Youngstown St,Central Michigan,NA,NA,72,88
401173231,Stephen F. Austin,Arkansas State,NA,NA,76,57
401169866,Northern Kentucky,Arkansas,NA,NA,60,66
401170864,Hartford,Texas State,NA,NA,55,69
401174732,Coastal Carolina,Delaware State,NA,NA,92,77
401172461,Robert Morris,Cleveland State,NA,NA,59,70
401173678,Fresno State,CSU Northridge,NA,NA,72,73
401171589,CSU Fullerton,Santa Clara,NA,NA,55,70
401172602,Oakland,Toledo,NA,NA,63,65
401173536,Evansville,IUPUI,NA,NA,70,64
401170954,New Hampshire,Florida International,NA,NA,69,70
401170392,Campbell,Florida Gulf Coast,NA,NA,51,46
401176403,Xavier LA,New Orleans,NA,NA,62,79
401170151,St. Francis (PA),Saint Joseph's,NA,NA,79,63
401169976,UNLV,Cincinnati,NA,NA,65,72
401172017,Army,Marist,NA,NA,66,64
401176009,Prairie View A&M,UTSA,NA,NA,79,72
401175585,Texas A&M-CC,UT Rio Grande Valley,NA,NA,55,52
401169867,Tulsa,Vanderbilt,NA,NA,67,58
401166460,Green Bay,Montana State,NA,NA,98,72
401174944,Western Illinois,UMKC,NA,NA,67,68
401174945,Purdue Fort Wayne,Grand Canyon,NA,NA,71,60
401172978,Lamar,Texas Southern,NA,NA,73,76
401173950,Belmont,Middle Tennessee,NA,NA,71,59
401175860,Samford,Louisiana Tech,NA,NA,57,78
401175931,San Diego Christian,CSU Bakersfield,NA,NA,59,87
401166463,Idaho,Seattle,NA,NA,55,74
401171656,Eastern Michigan,UC Irvine,NA,NA,56,77
401187174,Florida State,Purdue,NA,NA,63,60
401187013,Maryland,Marquette,5,NA,84,63
401182607,Wake Forest,Arizona,NA,14,66,73
401169781,La Salle,Villanova,NA,22,72,83
401182565,Texas A&M,Fairfield,NA,NA,62,67
401170515,Campbell,North Dakota,NA,NA,58,56
401171930,Canisius,Mercer,NA,NA,76,66
401170933,Central Connecticut,UMass Lowell,NA,NA,71,73
401169981,Maine,UConn,NA,NA,40,64
401182604,Long Beach State,Pennsylvania,NA,NA,79,95
401176433,Pine Manor,Sacred Heart,NA,NA,57,101
401170033,Southern,Tulane,NA,NA,65,82
401170153,Maryland-Eastern Shore,Fordham,NA,NA,45,66
401169638,Rhode Island,West Virginia,NA,NA,81,86
401169868,George Washington,South Carolina,NA,NA,65,74
401170989,Vermont,Yale,NA,NA,52,65
401171870,Holy Cross,Hofstra,NA,NA,69,91
401166464,Montana,New Mexico,NA,NA,63,72
401182567,Temple,Davidson,NA,NA,66,53
401170154,Southern Illinois,Saint Louis,NA,NA,60,69
401175217,Southern Utah,Loyola Marymount,NA,NA,51,61
401182605,Charleston,UCF,NA,NA,56,77
401170604,UNC Wilmington,Stanford,NA,NA,54,72
401172050,Niagara,Norfolk State,NA,NA,65,61
401173679,Jackson State,Air Force,NA,NA,52,76
401173680,Utah Valley,Colorado State,NA,NA,61,92
401170393,Georgia Southern,Florida Gulf Coast,NA,NA,72,57
401166465,Portland State,Oregon State,NA,NA,76,81
401174463,UIC,Florida Atlantic,NA,NA,70,71
401170837,Binghamton,Loyola (MD),NA,NA,65,77
401168230,Bethune-Cookman,Georgia Tech,NA,NA,65,68
401187014,Harvard,USC,NA,NA,62,77
401182606,Providence,Pepperdine,NA,NA,80,77
401170605,San José St,UCLA,NA,NA,64,93
401175218,Incarnate Word,Portland,NA,NA,56,65
401175219,Omaha,Saint Mary's,NA,NA,66,75
401170152,St. Bonaventure,San Diego,NA,NA,70,61
401174430,Hawaii Pacific,Hawai'i,NA,NA,41,58
401170606,South Dakota,Washington,NA,22,55,75
401187489,Holy Cross,Mercer,NA,NA,81,67
401187490,Hofstra,Canisius,NA,NA,64,57
401187491,San Diego,UIC,NA,NA,83,89
401170394,High Point,North Florida,NA,NA,70,93
401173622,Luther,Northern Iowa,NA,NA,51,110
401168231,Miami,Illinois,NA,NA,81,79
401170020,Furman,South Florida,NA,NA,55,65
401170395,Kennesaw State,Elon,NA,NA,46,70
401170974,Manhattan,Stony Brook,NA,NA,47,65
401171804,Columbia,Delaware,NA,NA,76,84
401175049,Reinhardt,Tennessee Tech,NA,NA,47,86
401175834,North Carolina Central,Wofford,NA,NA,59,77
401172831,Navy,Bryant,NA,NA,45,60
401173232,Arlington Baptist,Stephen F. Austin,NA,NA,49,114
401169639,Florida A&M,Kansas State,NA,NA,58,76
401174735,North Texas,UT Arlington,NA,NA,77,66
401173044,Campbellsville-Harrodsburg,Nicholls,NA,NA,69,120
401187492,St. Bonaventure,Florida Atlantic,NA,NA,71,64
401168232,Clemson,Minnesota,NA,NA,60,78
401170396,Trinity Baptist,Liberty,NA,NA,28,87
401168235,Michigan,Louisville,4,1,43,58
401168236,Duke,Michigan State,10,11,87,75
401169455,Bradley,Memphis,NA,15,56,71
401168234,Florida State,Indiana,17,NA,64,80
401169640,Maryland-Eastern Shore,Baylor,NA,18,46,78
401170156,Houston Baptist,Dayton,NA,19,68,99
401168292,Butler,Ole Miss,24,NA,67,58
401173579,North Dakota State,Indiana State,NA,NA,60,71
401173846,Eastern Kentucky,South Carolina Upstate,NA,NA,67,79
401168462,Saint Peter's,St. John's,NA,NA,69,79
401170397,Bethune-Cookman,Stetson,NA,NA,67,72
401172604,Northern Kentucky,Miami (OH),NA,NA,76,54
401169991,Coppin State,East Carolina,NA,NA,85,75
401170157,Jacksonville State,George Mason,NA,NA,60,67
401171508,UNC Asheville,Charlotte,NA,NA,83,75
401175129,Western Kentucky,Wright State,NA,NA,74,76
401175192,Chattanooga,Western Carolina,NA,NA,77,87
401174736,St. Andrews,Appalachian State,NA,NA,58,90
401168233,Northwestern,Boston College,NA,NA,82,64
401171427,Coker,Gardner-Webb,NA,NA,59,73
401170155,Lafayette,Saint Joseph's,NA,NA,94,71
401170158,Richmond,Hampton,NA,NA,80,63
401172064,Quinnipiac,Fairleigh Dickinson,NA,NA,77,78
401172074,Bucknell,Rider,NA,NA,69,89
401172216,UMBC,American,NA,NA,61,85
401172316,Dartmouth,Georgia State,NA,NA,80,83
401172454,Old Dominion,William & Mary W&M,NA,NA,46,63
401172488,Detroit Mercy,Kent State,NA,NA,57,92
401172603,Oakland,Western Michigan,NA,NA,72,62
401172605,Loyola Chicago,Ball State,NA,NA,70,58
401172606,Valparaiso,Eastern Michigan,NA,NA,79,85
401168238,Iowa,Syracuse,NA,NA,68,54
401169454,Vermont,Cincinnati,NA,NA,73,82
401170398,Lipscomb,Belmont,NA,NA,75,80
401176054,Columbia International,Middle Tennessee,NA,NA,38,86
401176064,AUB Montgomery,Samford,NA,NA,64,97
401173022,Campbellsville-Harrodsburg,McNeese,NA,NA,61,107
401176010,Texas A&M-CC,UTSA,NA,NA,67,89
401174737,Omaha,Arkansas State,NA,NA,73,78
401174738,SE Louisiana,Louisiana,NA,NA,81,98
401175586,Sam Houston State,UT Rio Grande Valley,NA,NA,86,90
401173608,Murray State,Missouri State,NA,NA,69,71
401173515,Milwaukee,Drake,NA,NA,53,56
401169642,UAB,Texas,NA,NA,57,67
401169870,Austin Peay,Arkansas,NA,NA,61,69
401169871,Charleston Southern,Missouri,NA,NA,68,60
401169872,Buffalo,Vanderbilt,NA,NA,76,90
401170013,Northwestern State,SMU,NA,NA,51,77
401168319,Oral Roberts,Creighton,NA,NA,60,72
401175742,UTEP,New Mexico State,NA,NA,56,59
401175852,Mt. St. Mary's,Grand Canyon,NA,NA,67,75
401176239,Jackson State,Denver,NA,NA,58,67
401169869,New Orleans,LSU,NA,NA,54,90
401169641,Illinois State,TCU,NA,NA,69,81
401168237,Rutgers,Pittsburgh,NA,NA,60,71
401175641,Incarnate Word,Seattle,NA,NA,60,81
401171675,UC Santa Barbara,CSU Bakersfield,NA,NA,64,60
401166466,California Merced,Sacramento State,NA,NA,36,72
401170607,Arizona State,San Francisco,NA,NA,71,67
401168240,Notre Dame,Maryland,NA,3,51,72
401168243,Virginia,Purdue,5,NA,40,69
401168241,Ohio State,North Carolina,6,7,74,49
401175220,Texas Southern,Gonzaga,NA,9,62,101
401170608,Loyola Marymount,Colorado,NA,20,64,76
401169873,Florida A&M,Tennessee,NA,21,43,72
401166467,Eastern Washington,Washington,NA,22,80,90
401169782,Pennsylvania,Villanova,NA,23,69,80
401173685,Utah State,San José St,25,NA,71,59
401170838,Colgate,Binghamton,NA,NA,82,74
401172607,Akron,Marshall,NA,NA,85,73
401174444,IUPUI,Morehead State,NA,NA,51,56
401175130,Robert Morris,Youngstown St,NA,NA,70,81
401169793,Green Bay,Xavier,NA,NA,71,84
401169982,Iona,UConn,NA,NA,62,80
401170955,Maine Maritime Academy,New Hampshire,NA,NA,37,91
401171539,James Madison,Radford,NA,NA,71,94
401172833,Loyola (MD),Delaware State,NA,NA,84,76
401173537,Western Illinois,Evansville,NA,NA,86,90
401175436,East Tennessee State,The Citadel,NA,NA,96,84
401177954,Greensboro,Coastal Carolina,NA,NA,79,114
401169874,North Carolina Central,Georgia,NA,NA,59,95
401169875,South Carolina,UMass,NA,NA,84,80
401170159,VMI,Duquesne,NA,NA,58,71
401170160,Boston University,George Washington,NA,NA,63,64
401170401,Florida Gulf Coast,Florida International,NA,NA,53,71
401170402,Kennesaw State,UNC Greensboro,NA,NA,54,72
401171931,Canisius,Florida Atlantic,NA,NA,59,62
401172262,Merrimack,Brown,NA,NA,55,82
401172427,Towson,Morgan State,NA,NA,76,59
401172462,Toledo,Cleveland State,NA,NA,80,65
401172765,Rio Grande,Ohio,NA,NA,51,90
401172832,Lehigh,St. Francis (PA),NA,NA,69,77
401170891,Maine,Northeastern,NA,NA,63,78
